chroma_mean,chroma_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,result
0.36728787,0.09519258,0.06729322,0.00847216,1771.298521924044,600062.414303126,1836.6736907147765,227888.21046160103,3239.385775862069,2771237.338438329,-361.4225,18084.025,103.768555,2972.9465,-8.831661,928.4507,8.795795,460.27228,-1.6611738,589.8008,2.180402,280.47275,-4.6702614,294.09784,-21.616316,557.4094,-12.568223,148.51189,-4.5070686,106.95179,-8.788553,225.92924,-4.476906,102.943924,-3.6351707,128.14865,-2.2740111,98.23711,-3.5575294,113.44598,-4.867318,160.18575,-5.2734394,64.366066,-2.262401,93.25758,-10.387898,148.62633,-4.20864,122.32731,Amr
0.44198722,0.106724374,0.02738769,0.0019894997,1337.2958186192243,470643.6368058956,1828.7595562710017,239025.94838415732,2340.436422413793,3161696.055301163,-456.18292,13144.104,76.04048,2647.5037,25.89333,1044.9618,18.887602,237.92226,17.019104,444.21027,2.1646943,377.8797,-0.56769943,246.58293,-5.1781135,114.79926,-2.2180996,128.13673,-4.852573,156.72554,-4.093828,205.65521,-2.8720345,43.308678,-1.6521405,68.728455,-2.2629464,105.354,-0.80555433,125.60682,4.2518077,75.42217,-4.9096375,141.83057,-4.32824,47.20496,-3.744596,36.746067,-0.3524595,51.90256,Amr
0.43747228,0.09471619,0.008789564,0.0001755943,1243.700793268138,243363.331967169,1665.594918186783,235216.4958043972,2180.174939385776,1729388.4833715195,-510.2581,9438.085,139.91551,305.03992,13.324846,278.4076,-10.160472,427.61987,10.121497,208.37001,6.079649,294.7918,-3.3160012,234.79303,-7.841992,65.97012,-6.7690864,162.93144,-3.3547676,93.64858,-2.4613435,188.51268,-0.97865665,46.731052,-4.72476,55.6838,-2.2416198,62.82798,-2.9486632,149.51108,1.6448487,82.77549,-7.3244095,80.01398,-3.1757636,16.548365,-5.038045,37.36043,-4.960184,78.745674,Amr
0.4587811,0.10628568,0.040593877,0.0039058318,1539.2749844166128,659046.0796319438,1868.4240362160515,240347.508060376,2756.6212621228447,3205365.026752674,-420.70386,15244.975,85.85904,2355.5627,14.977616,838.58856,11.662921,441.4277,11.514099,250.24191,7.040475,266.24268,-2.5126698,236.58833,-6.57706,137.71689,-2.303972,114.989685,-0.95684355,153.9558,-3.502416,132.26863,-3.1327698,37.509052,0.17633805,31.747839,-0.07994517,92.15896,-1.6702646,67.31806,1.7533205,107.61204,-10.486831,184.54326,-2.9824145,41.17413,-3.7497575,62.915417,-0.5991724,81.376495,Amr
0.43493414,0.109757446,0.018595144,0.00071480375,1350.1795087967855,615318.1012381134,1773.1167418776924,198690.70930619224,2313.210533405173,2846200.680089196,-476.85413,12205.819,109.34113,1541.0685,23.215317,673.9897,5.9674983,387.11548,8.340819,278.09772,7.520087,211.6294,-0.015370999,250.95222,-9.777157,114.827286,-7.734525,112.42824,-2.7909846,163.8281,-0.0015059724,169.114,0.35607404,56.184917,-2.5084152,103.269775,2.8468194,130.99947,-2.3834,165.06459,3.79282,86.47859,-4.04076,150.2117,-1.6990185,50.211536,-5.2510505,37.592884,-2.6158152,51.688866,Amr
0.36953905,0.10800532,0.040046602,0.0026418332,1290.0924635886577,361268.8200616808,1553.7079604031323,189630.59017924432,2135.870992726293,1654718.5170607958,-417.4398,16174.534,103.4001,2139.8743,10.438074,906.12714,13.432613,747.5361,18.377317,412.85916,3.1270387,639.4541,-3.7440329,261.50906,-9.142205,115.21039,-1.0576804,135.28845,-0.0822991,149.33688,-5.601108,165.72781,-2.8483052,60.527287,-2.3116257,63.16847,1.904084,56.927197,-5.5397596,102.293304,-0.9849428,85.52521,-2.381071,64.12075,-1.6975536,112.72965,-7.352008,78.0187,-3.2189488,91.9704,Amr
0.43577635,0.1084132,0.016112512,0.00032520655,1497.3095737376243,1099140.9398383277,1739.0234783139233,347076.8684880111,2768.872912176724,4429420.551492541,-449.4317,9099.915,130.0313,2427.53,3.1959743,586.7695,3.0681145,438.94662,18.438082,151.59772,6.5296154,397.0367,-1.2871729,167.46588,-2.6482203,174.77171,-2.760242,179.30682,-0.6517539,101.45469,0.072363876,172.32466,-0.41545466,108.447266,-1.7055962,112.25638,2.210966,70.1049,-3.089697,83.25441,0.85443765,36.49543,-1.671622,71.29676,0.7575381,93.707275,-7.6542907,95.29731,-3.5907428,62.521637,Amr
0.4057661,0.0997234,0.013526055,0.0003668748,2079.7271901091326,1547225.217354421,2133.606611307739,419694.3710912488,3997.998046875,6912856.313689002,-443.20123,9824.944,104.70137,2201.0122,5.1021934,534.0053,-1.9084297,443.76706,10.063735,259.10873,5.766313,300.6448,-4.9018574,214.05077,-5.661592,217.82292,-7.8551416,218.64519,2.8523502,104.58715,-1.0065801,201.31613,-1.0554577,116.12106,-6.3500814,60.524403,-0.014558091,72.96137,-6.2953806,116.70362,3.8182032,91.330284,-5.588936,153.09375,2.318201,63.30533,-1.7448112,83.1579,-0.747455,76.46143,Amr
0.34865507,0.10174543,0.02865139,0.0017435655,1184.1513406161607,315546.72121017333,1588.9171891962058,240676.3639351032,2023.1310614224133,1605385.7291396814,-441.93906,10578.96,110.165016,1327.5963,19.375511,717.9981,11.68225,422.3632,18.761534,462.02856,8.002753,372.24838,-5.5763917,409.14746,-4.9109683,123.98999,-3.2767518,160.6327,-1.7629007,177.30017,-0.94126296,121.59058,-6.214376,98.7721,-6.8504114,70.46509,1.15185,136.24706,-2.315936,76.586205,0.04455791,59.337532,-8.606743,180.90932,-3.5567276,33.44834,-3.9738839,52.803783,-3.9818158,60.49032,Amr
0.3961412,0.0888095,0.011184577,0.00020001903,1371.8598031930237,464189.6660172285,1559.0651975170465,184577.0453293853,2369.2711139547414,1917259.643376937,-468.08002,7597.9175,139.78828,1746.9851,-2.3742852,673.2022,-0.8858276,477.49686,11.098293,166.11732,6.0032277,293.40036,-4.5480537,277.63995,-2.4837213,280.57126,-5.104484,286.5442,-1.0310562,103.20475,2.9203897,132.87503,2.5747697,123.118385,-2.64878,96.72754,0.8961877,134.33624,-3.0189188,159.57097,0.68053,80.977425,-4.783103,100.68379,-1.8366117,62.64548,-4.7839403,107.43943,-2.186179,70.154274,Amr
0.4055557,0.10476858,0.026030406,0.0014381645,1184.950566158793,261068.19662713772,1530.613984266298,147614.7690419586,2053.5745554956898,1747135.0878895246,-450.61282,10686.501,98.68842,1578.3617,17.465176,928.0646,9.641656,446.8082,11.834214,368.69128,5.2295156,108.48294,-5.4961886,353.7305,-7.563137,104.21968,-2.4745955,102.5205,-0.50191563,171.04121,-1.7101867,197.15657,0.5326315,81.00816,-0.2218875,53.956116,2.6988328,117.03852,-1.0121177,92.19021,-0.42055643,44.08417,-4.2181225,109.29043,-1.9887571,41.43774,-7.3723726,79.271416,-1.3539656,56.428493,Amr
0.33268896,0.09473783,0.05798774,0.0074518193,1499.2178016319576,414431.6716473533,1762.128749957795,320474.0060631674,2964.033034752156,2604793.4519578386,-361.88174,12675.281,110.43734,2532.8645,13.329033,851.95746,9.146871,350.98044,6.769795,634.1254,5.915966,167.49492,-6.7170215,156.49387,-14.30963,281.93024,-10.588915,122.47757,-6.2582145,113.033394,-12.100717,228.82649,-5.0344005,72.667816,-3.8864076,84.852295,-7.1840825,110.05552,-5.2760334,65.24754,3.596452,131.61327,-6.670302,72.24718,-8.2745,43.828125,-6.36813,83.9555,-3.0263314,39.610016,Amr
0.41476086,0.09454249,0.014990038,0.00041264732,1257.473829591451,405218.0369218668,1543.7387371892876,171370.3836571037,2155.547885237069,1683556.9331833075,-468.38956,11899.335,123.605415,1239.2709,12.345492,679.453,0.6800907,511.07733,2.81957,175.98267,1.0236183,289.12753,-0.7581833,209.96594,-7.024666,196.40173,-3.499611,164.3745,-3.938894,163.27248,-1.698113,144.93741,1.325603,53.084866,-2.1194887,111.93307,-0.15345095,124.665855,-5.34626,107.791046,1.3519577,125.59158,-4.6786532,83.290794,-2.9495797,50.319553,-4.686963,52.451294,-0.7683074,54.06603,Amr
0.3834108,0.11011358,0.036270935,0.0023421885,1730.7481565249273,1487312.731189145,1743.022969253188,332789.46298836754,2983.8336813038795,4470655.898228553,-421.18747,15672.437,95.91645,3195.353,12.382964,916.25385,11.437453,410.05563,8.515363,297.75903,5.9811873,281.8642,-8.807508,272.3837,-3.8533385,158.1779,-4.3094487,111.51421,-4.132561,181.83662,-1.0403056,131.30446,-0.13766493,65.759964,-1.6298274,92.97084,-0.64500105,119.957085,-2.994194,127.86955,1.7497562,104.52148,-5.174639,92.29474,-1.9811317,105.46708,-5.41168,72.756,1.9347622,120.03449,Amr
0.39050925,0.09671086,0.016376477,0.00060721755,1650.1367512081422,1104821.2429292058,1768.4198979558837,310657.49269460456,3003.8818359375,4500184.3191837445,-448.3162,12879.189,107.41782,1572.1731,12.936981,867.2119,0.3432028,482.30276,1.0213052,423.77325,14.249356,165.46436,-5.0750527,257.72067,-3.301277,89.3246,-8.164412,150.50893,0.5524407,178.01773,-0.6960564,114.24883,-6.562247,82.93368,0.62347436,114.18199,0.6479325,72.16932,-2.7958748,114.66764,4.644325,134.11224,-3.6764922,129.61633,3.7654343,104.20052,-8.11949,55.510418,-3.1515675,83.547714,Amr
0.42362946,0.09453738,0.01658701,0.0006923534,1102.526145090202,200082.9476148208,1424.0870994304205,126136.8888016494,1883.7840113146551,1106272.278710863,-471.96045,10152.14,127.442024,1028.9396,19.524422,338.8638,-1.9698855,564.96234,-0.04133501,189.23752,2.7973251,239.02344,-0.33016217,292.66824,-6.668146,87.9478,-6.509477,120.796524,-1.8702422,131.72166,1.0518569,85.615204,-5.0992203,63.271114,-6.6774116,46.39501,1.1285603,52.105743,-0.15134227,55.393112,-0.15148853,69.541595,-5.0852876,138.32173,-3.6497183,50.28276,-3.4482408,55.772484,-1.4297872,35.804375,Amr
0.428113,0.09685374,0.019451275,0.00081115455,1399.4263836029336,361998.6418455285,1734.3838569269758,215444.510252963,2593.760944234914,1817723.988195378,-455.65375,13137.146,109.79343,1062.7994,13.678934,524.18085,8.715899,498.41833,12.115949,292.3726,2.5817869,305.61197,-5.1976023,343.87994,-2.4088244,164.30836,-5.115399,262.19882,-0.37989986,108.89362,-0.64344484,121.19925,-6.7480316,115.22711,-4.0524354,98.918686,1.99565,127.67439,-5.6417933,58.463318,-0.12387959,74.81926,-5.2692738,103.104034,-0.63670874,51.356827,-2.7396522,51.781845,-2.0277243,54.549473,Amr
0.43798596,0.10321934,0.016084721,0.0007012152,1034.032839521098,75789.50179400558,1425.2342346129008,76927.90789373317,1732.1853111530172,429802.10201918863,-481.90662,8410.365,117.65783,794.353,20.131382,143.1842,4.3204803,636.40436,7.8879676,172.47289,6.092266,190.29227,0.14537312,241.45319,-4.716359,50.678905,-4.3753877,136.4507,0.8788604,120.46242,-1.2817155,102.06744,-4.246472,61.032894,-3.159403,56.82069,-1.1792979,53.60627,-2.8393729,59.9988,-0.8549347,49.702126,-4.3383904,66.69528,-2.9882545,67.89677,-3.4028378,32.198544,-2.1996353,42.30008,Amr
0.44156164,0.09093231,0.0055437284,7.840167e-05,1128.7529716908389,81369.71691354815,1525.4530478650777,79854.40065137575,1934.3994140625,564794.5776478997,-534.33844,6137.7876,153.8424,265.7043,3.5177903,162.63707,-2.174713,452.78885,12.294863,78.20421,1.8100193,194.68484,-1.4470536,179.79868,-5.950593,80.26935,-6.9289103,112.16066,0.7298388,38.79427,4.200232,77.670616,-0.949074,70.293274,-4.9644527,39.61818,-1.6440939,53.567154,-0.1802993,37.521824,0.2294096,57.061966,-3.9648654,53.19748,-2.9004538,35.43518,-3.4724424,30.78084,0.896415,44.84983,Amr
0.43654302,0.096268125,0.02678325,0.0016885581,1022.670058140704,107221.79781987678,1417.8258400988748,99738.4400510221,1714.612237338362,563831.3827276513,-451.9067,14288.49,113.03043,1612.8497,21.997993,369.52695,8.559804,485.73856,4.792474,234.73923,-1.699257,369.51645,0.11478539,228.488,-4.458331,87.22103,-6.25966,97.776245,0.7942647,80.69043,0.5278921,134.20659,-5.648634,89.06678,-4.487873,55.999546,-2.1515276,71.67911,-1.1840922,59.87338,1.2483387,44.45572,-4.0294037,104.655754,-5.0594573,64.214005,-7.396532,68.70008,1.0293281,85.747375,Amr
0.42914665,0.09707669,0.016652294,0.0006370163,1310.1820147567855,367612.35189447366,1539.543070369833,181176.31161957452,2283.1383014547414,1790472.7945358944,-457.21115,12281.798,121.23343,995.7095,6.892776,596.14667,0.2048364,607.04663,13.334904,178.48732,6.8085375,270.35593,-9.984555,283.0154,-7.9866023,117.93728,-2.3699255,158.7334,2.7588062,75.57056,1.2779225,174.7142,-6.686169,78.34026,-1.4091831,84.06591,0.55255085,57.64874,-7.128302,67.11244,-1.1541511,71.156586,-4.289506,111.44283,-1.5310352,48.448757,-5.1242466,55.458607,-0.5750753,58.95308,Amr
0.3847092,0.09256419,0.007821871,0.00020951463,1399.7185421929453,219765.6838643044,1679.6597923287916,289228.39468336455,2587.449488146552,2272088.908406415,-494.15024,7649.4697,131.09534,302.83078,3.5004952,351.9247,-11.565822,581.88043,10.049815,186.93411,6.677441,155.45415,-3.35678,324.45645,-2.3152332,146.94185,-9.105603,217.91524,0.4830527,101.43274,1.8276995,183.66736,-2.7448237,44.805305,-2.791201,82.57304,1.1648208,82.98404,0.7615555,101.1609,0.8858946,102.58968,-8.785957,113.02398,1.9602952,47.992256,-2.459621,45.971718,-2.334037,28.876095,Amr
0.34909233,0.09425737,0.065314986,0.007563576,2067.743720002144,1376593.892401589,2031.279424398104,381079.4591871307,3992.057852909483,4206372.959206985,-334.71173,13295.64,106.4944,3511.1267,4.8295727,835.431,16.53123,436.94122,3.9380748,656.50385,6.2140684,196.59174,-11.070156,238.2407,-8.686585,241.38739,-9.128445,131.20969,-13.857154,96.05495,-12.92672,96.727585,-8.42938,76.2902,-5.0697694,97.54489,-0.5273369,82.15049,-6.7429514,86.10509,2.763978,101.6698,-7.537246,53.836887,-5.1345425,47.931793,-7.683476,67.186584,-3.781799,64.86635,Amr
0.5127064,0.08452451,0.0049481364,3.787557e-05,1170.2253199612326,108876.99821455395,1379.9114361932427,108843.37054534927,2066.0737136314656,512311.91016122367,-510.0668,3320.8848,170.39922,443.14822,-23.54312,92.759285,-4.4145536,290.35043,24.415623,79.96252,-0.35217023,171.82643,-5.4700675,150.18153,1.3237534,63.000416,-3.0028837,120.50288,-6.688699,76.45687,0.94435066,86.28581,-0.50115633,52.0076,-4.7191844,41.722412,-1.4242837,34.608555,-5.310603,74.186226,1.1036263,116.144455,-4.0100584,38.55091,-3.8694472,37.61195,-4.0271635,52.163273,-0.06585301,55.1129,Amr
0.45330268,0.101484366,0.020122163,0.000907037,1273.5295248651337,356190.8390412906,1594.689725234848,225472.6010079461,2294.0286570581898,1968145.5624316167,-460.23035,9737.899,118.29685,1156.8729,15.429995,447.28955,0.4866343,482.36136,14.253654,174.54356,11.937422,242.5,-3.060406,249.01848,-7.0127716,99.84475,-6.968854,298.93338,3.6238294,89.021965,-3.9147382,125.20293,-2.4519935,125.66878,0.73191404,58.933365,-3.5877695,156.1502,-3.16492,78.50572,3.5855916,91.522644,-9.405816,149.80766,0.116345584,80.26327,-5.4466205,76.392746,-3.0278037,60.398617,Amr
0.45396653,0.09117372,0.016079662,0.00059596135,1176.246440630973,283292.9380989215,1596.0405572504492,171111.8195560344,2010.631903286638,1573249.5512066504,-480.0519,11591.595,126.14791,805.4975,20.95153,172.24115,-1.173704,472.62964,7.2029796,200.78854,4.423743,351.1164,0.06972256,136.16698,-6.312079,90.04916,-5.5002685,134.13567,-2.9345348,186.70702,-5.8133245,176.1163,-1.5235863,76.834724,-6.386242,49.67733,-3.105978,54.06854,3.4265604,67.843155,-1.1219437,31.587425,-8.212586,62.34121,-2.3521059,35.13252,-5.6232476,57.10486,-0.37744376,29.995455,Amr
0.4494231,0.08937777,0.012121028,0.0004193355,1164.9581134535676,150424.4345658426,1581.3540397905383,112889.3859043662,1957.665173760776,919057.3078797916,-485.84366,9778.879,122.04545,535.3704,17.680965,339.50873,-2.1975493,336.95355,8.715494,141.71524,6.0884485,248.77383,-1.0229586,203.40865,-8.922575,92.64288,-4.8181386,116.500854,-3.843977,157.58513,-3.9721577,116.95038,0.82122946,80.48027,-4.614416,57.255135,-2.232274,48.751713,-0.51088536,117.291534,-2.1106136,31.39714,-4.552809,76.6707,-0.6610746,45.29814,-4.300563,48.990677,-0.47468504,56.783653,Amr
0.48370045,0.09631597,0.015296803,0.00030027743,2835.694798335449,2727372.989248614,2257.0755908747938,462888.1057610688,5102.750370420259,7486245.000003777,-384.95514,6612.271,73.86618,4602.081,8.987699,574.9423,19.695354,398.66367,-1.4817739,241.83516,8.397929,242.41016,-6.7395105,201.67334,3.8096528,205.37323,-8.405399,94.43676,1.1476799,162.81248,-2.7875311,90.894646,1.3246999,152.50932,-5.808251,59.192303,1.1995672,82.35333,-4.083462,58.394176,-0.9245822,54.099895,-5.6703587,38.944263,1.6901097,105.32357,-6.6417656,54.83827,0.5447902,39.662846,Amr
0.38229293,0.096970394,0.034758925,0.0023183613,1667.8794666102872,1085653.0500844545,1777.758693465473,245925.1766516436,2833.472521551724,4069030.172803598,-409.92847,16053.241,93.90766,2886.924,11.943731,958.4857,9.392514,633.90704,6.9727483,250.5431,8.601749,190.3258,-2.871893,126.2718,-5.2771072,164.4818,-5.9803553,183.29015,-3.6065257,104.24662,-9.214596,105.19891,-3.8800666,52.556934,-3.572607,79.53742,6.584501,73.52773,-6.177148,45.351147,1.2637742,113.86069,-5.281881,70.59245,-2.4309454,74.03782,-4.0038605,70.836624,-1.3320894,41.71763,Amr
0.4506471,0.09260564,0.0061259414,6.7460416e-05,1322.0037766386702,237863.96827915893,1655.5138707481403,126184.4712393184,2454.661402209052,1438295.7614261953,-506.14957,5549.439,142.6154,526.4979,-2.0559728,405.94534,2.3243084,309.96616,11.063823,77.00179,2.9294217,161.20131,-4.3916807,169.23924,-4.214975,77.402756,-3.3583276,114.63329,2.076271,178.83192,-1.0869039,195.05898,-6.0088186,65.54698,1.5490149,81.77512,2.4981692,109.918015,-9.859274,119.49547,0.63285065,66.357956,0.65751606,97.24686,-2.2246845,32.77649,-9.742049,46.220253,-3.332883,56.500797,Amr
0.46325922,0.09692727,0.037799977,0.0030294226,1419.2556423457247,543716.0335551486,1820.256396646125,229356.2355801427,2544.6305899784484,3146529.456867475,-432.18073,21046.986,98.74983,2106.7632,17.182653,690.3072,11.39045,358.2103,7.8155417,213.2961,3.2924137,353.02094,0.62089896,175.22154,-3.255546,91.38098,-4.9711294,106.99366,-6.24059,168.56137,-5.1728535,142.7973,-0.21507916,43.736324,-2.3034494,46.230663,-1.8432384,85.33287,-0.09511166,87.25198,1.2884153,47.18607,-5.1681523,50.443428,-3.8893018,34.352592,-6.590323,52.3175,0.20448439,55.890316,Amr
0.45512307,0.098107494,0.0112848105,0.00032493405,1282.3112217091486,453464.79757409927,1655.3514568022383,161539.73834687128,2245.269564924569,2021612.559625,-483.51105,7534.494,126.55186,719.2817,15.535131,473.40872,2.2165399,338.2741,11.1741085,95.73056,8.034861,303.01135,0.32668567,234.96655,-7.6573267,150.74327,-6.116004,183.51903,-2.4269135,170.88208,1.8044094,108.26601,0.7723066,72.77456,2.019494,77.66594,2.0116563,67.5699,-4.625905,82.197914,0.9704506,42.866364,-1.6289064,134.99641,-3.1798081,34.715782,-4.246166,65.80206,0.00087576354,54.574493,Amr
0.43329987,0.09666811,0.012759729,0.00035529246,1175.6372743418235,154595.0946745153,1586.9116683821762,72308.08237216194,2029.071255387931,806843.2924934571,-487.4088,7855.9526,131.16959,635.644,16.918406,474.61063,4.6312833,591.83514,6.5277066,103.87817,4.6577454,218.2881,-3.125498,195.62273,-10.72137,207.8829,-5.8705535,144.45967,-2.990567,124.54919,-2.4518578,150.34131,-3.3567214,59.948048,-2.431915,69.33373,1.6245415,72.6466,0.356938,123.59183,-0.55492306,82.85144,-3.4327722,49.57936,-1.9251701,64.7713,-5.070918,52.08402,-2.6025481,69.88025,Amr
0.3076455,0.09715971,0.09265206,0.01010353,1735.4178989924503,677254.3754925036,1787.8713895970898,302551.46368382213,3293.713799838362,3182574.865802432,-259.24136,5548.889,124.869835,1665.7244,-16.898642,619.058,14.137572,485.84335,-4.4294724,970.51086,-3.050488,517.10443,-17.29203,223.401,-21.476028,404.47208,-14.689662,154.23709,-5.6219025,118.310715,-16.941408,212.48372,-6.3427463,144.4735,-1.8566723,103.183754,-7.3601117,94.098175,-0.2945849,120.78075,0.99124205,111.520294,-15.185278,154.57097,-5.4421864,96.88652,-5.513459,96.86554,-1.8199698,82.34054,Amr
0.46754155,0.09608517,0.0152344005,0.0006517853,1345.8731514016133,358143.13670829736,1737.7121083846664,183841.49836201547,2416.9164197198274,2073520.759111636,-484.81525,9727.88,117.5942,787.15717,16.59476,341.12704,-0.4325275,444.03458,6.843235,109.528366,9.278608,113.00912,-5.047245,218.80339,-8.121403,118.436,-5.307075,98.054085,-3.5632472,165.94576,-2.656811,248.54483,0.41143098,57.194023,0.45936295,55.378563,-0.7050493,106.65141,-2.5042508,125.31938,-0.7293808,77.6451,-5.126342,61.925602,0.059155684,60.19285,-4.322577,58.645676,-0.27550516,56.912506,Amr
0.45392236,0.098429315,0.035773084,0.0032030751,1211.7713648040476,243099.510469609,1693.576014299509,163868.31719565543,1992.4400592672407,1523806.831765827,-464.3584,16389.441,87.76313,3190.5388,21.65992,555.98804,12.399104,262.20093,7.0503836,270.88867,5.8543177,194.68842,-0.5912122,368.95126,-6.471851,229.31723,-2.5817668,134.16666,-6.0693445,188.45638,-6.152071,225.34479,0.23978122,62.296913,2.527586,37.50884,-3.440349,115.01695,-2.2979672,91.916565,2.5032022,111.60704,-6.6008015,159.13211,-1.8637085,37.456696,-6.353362,77.15293,-4.0838656,41.833366,Amr
0.43224934,0.10145565,0.03417165,0.002745726,1283.1141551329235,292538.15082814195,1658.5479031395337,147271.2277343243,2135.128468480604,1657657.998295658,-441.05862,21746.262,85.654335,1969.5487,14.851815,910.21,13.636665,478.5159,9.007426,393.7949,4.668709,173.43335,-2.0125883,236.76161,-5.8691125,75.081955,-6.222368,94.45212,-4.39769,134.12918,-2.7839086,109.84356,0.12672468,44.675713,1.7541046,41.20549,1.5666176,108.66435,-1.0728049,69.88108,0.94611436,44.4968,-4.8657975,111.072815,0.5164032,50.43259,-5.6515217,75.011154,-1.8846477,42.515434,Amr
0.4605862,0.09626779,0.027592707,0.0021936232,1236.6977129160284,254458.0572995709,1662.345595856334,119570.31227648986,2063.7223868534484,1502248.798235985,-462.55658,16402.375,88.07753,1762.854,18.436192,558.2854,12.452044,428.26608,9.483807,223.42194,6.6286974,231.65001,-1.2192044,245.48053,-6.697074,86.749016,-8.680064,141.75961,-3.1952724,127.4541,-0.48740566,141.98792,0.4906888,27.16545,1.0537788,49.635216,-1.1554536,74.64907,-0.7182835,83.01641,2.0468383,55.275604,-5.432126,132.78493,-0.5895486,37.88457,-4.788093,51.20321,-2.8372831,43.7098,Amr
